"","Behaviour","START","STOP","Duration","ID"
"50","Leg Showcase + Pedipalp Showcase",2798.71,2801.53,2.82000000000016,"g2.J144xG38"
"51","Freezing",2801.53,2819.24,17.7099999999996,"g2.J144xG38"
"53","Leg Showcase + Pedipalp Showcase",2819.29,2822.93,3.63999999999987,"g2.J144xG38"
"55","Freezing",2822.98,2836.92,13.9400000000001,"g2.J144xG38"
"57","Leg Showcase + Pedipalp Showcase",2836.94,2839.56,2.61999999999989,"g2.J144xG38"
"59","Freezing",2839.66,2878.89,38.3499999999999,"g2.J144xG38"
"63","Leg Showcase",2878.89,2880.1,1.21000000000004,"g2.J144xG38"
"64","Freezing",2880.1,2909.02,28.9200000000001,"g2.J144xG38"
"65","Mounting.Start",2909.02,2909.03,0.0100000000002183,"g2.J144xG38"
"68","Mounted + Pedipalp Showcase",2909.19,2910.92,1.73000000000002,"g2.J144xG38"
"69","Mounted + Freezing",2910.92,2932.88,21.96,"g2.J144xG38"
"71","Leg Showcase + Mounted + Pedipalp Showcase",2932.92,2936.69,3.76999999999998,"g2.J144xG38"
"72","Mounted + Freezing",2936.69,2962.25,25.5599999999999,"g2.J144xG38"
"74","Leg Showcase + Mounted + Pedipalp Showcase",2962.29,2966.35,4.05999999999995,"g2.J144xG38"
"75","Mounted + Freezing",2966.35,2987.74,21.3899999999999,"g2.J144xG38"
"76","Leg Showcase + Mounted",2987.74,2993.23,5.49000000000024,"g2.J144xG38"
"77","Mounted + Freezing",2993.23,2997.04,3.80999999999995,"g2.J144xG38"
"79","Leg Showcase + Mounted + Pedipalp Showcase",2997.06,3000.08,3.01999999999998,"g2.J144xG38"
"80","Mounted + Freezing",3000.08,3001.97,1.88999999999987,"g2.J144xG38"
"81","Leg Showcase + Mounted + Pedipalp Showcase",3001.97,3007.86,5.89000000000033,"g2.J144xG38"
"82","Mounted + Freezing",3007.86,3043.01,35.1500000000001,"g2.J144xG38"
"84","Leg Showcase + Mounted + Pedipalp Showcase",3043.09,3045.28,2.19000000000005,"g2.J144xG38"
"85","Mounted + Freezing",3045.28,3085.74,40.4599999999996,"g2.J144xG38"
"87","Leg Showcase + Mounted + Pedipalp Showcase",3085.77,3099.14,13.3699999999999,"g2.J144xG38"
"88","Mounted + Freezing",3099.14,3106.51,7.37000000000035,"g2.J144xG38"
"90","Leg Showcase + Mounted + Pedipalp Showcase",3106.56,3111.19,4.63000000000011,"g2.J144xG38"
"91","Mounted + Freezing",3111.19,3119.81,8.61999999999989,"g2.J144xG38"
"93","Leg Showcase + Mounted + Pedipalp Showcase",3119.84,3125.09,5.25,"g2.J144xG38"
"94","Mounted + Freezing",3125.09,3135.25,10.1599999999999,"g2.J144xG38"
"95","Leg Showcase + Mounted + Pedipalp Showcase",3135.25,3136.87,1.61999999999989,"g2.J144xG38"
"96","Mounted + Freezing",3136.87,3163.54,26.6700000000001,"g2.J144xG38"
"98","Leg Showcase + Mounted + Pedipalp Showcase",3163.58,3168.52,4.94000000000005,"g2.J144xG38"
"100","Mounted + Freezing",3168.55,3182.17,13.6199999999999,"g2.J144xG38"
"102","Leg Showcase + Mounted + Pedipalp Showcase",3182.18,3183.76,1.58000000000038,"g2.J144xG38"
"103","Mounted + Freezing",3183.76,3190.52,6.75999999999976,"g2.J144xG38"
"104","Mounted + Pedipalp Showcase",3190.52,3194.1,3.57999999999993,"g2.J144xG38"
"105","Leg Showcase + Mounted + Pedipalp Showcase",3194.1,3195.36,1.26000000000022,"g2.J144xG38"
"106","Mounted + Freezing",3195.36,3202.2,6.83999999999969,"g2.J144xG38"
"108","Leg Showcase + Mounted + Pedipalp Showcase",3202.21,3204.67,2.46000000000004,"g2.J144xG38"
"109","Mounted + Freezing",3204.67,3210.36,5.69000000000005,"g2.J144xG38"
"111","Leg Showcase + Mounted + Pedipalp Showcase",3210.37,3216.6,6.23000000000002,"g2.J144xG38"
"112","Mounted + Freezing",3216.6,3228.13,11.5300000000002,"g2.J144xG38"
"114","Leg Showcase + Mounted + Pedipalp Showcase",3228.14,3230,1.86000000000013,"g2.J144xG38"
"115","Mounted + Freezing",3230,3249.77,19.77,"g2.J144xG38"
"117","Leg Showcase + Mounted + Pedipalp Showcase",3249.82,3251.52,1.69999999999982,"g2.J144xG38"
"118","Mounted + Freezing",3251.52,3266.02,14.5,"g2.J144xG38"
"119","Leg Showcase + Mounted + Pedipalp Showcase",3266.02,3269.62,3.59999999999991,"g2.J144xG38"
"120","Mounted + Pedipalp Showcase",3269.62,3270.83,1.21000000000004,"g2.J144xG38"
"121","Mounted + Freezing",3270.83,3277.05,6.22000000000025,"g2.J144xG38"
"123","Leg Showcase + Mounted + Pedipalp Showcase",3277.1,3278.6,1.5,"g2.J144xG38"
"124","Mounted + Freezing",3278.6,3290.51,11.9100000000003,"g2.J144xG38"
"126","Leg Showcase + Mounted + Pedipalp Showcase",3290.52,3297.74,7.2199999999998,"g2.J144xG38"
"127","Mounted + Freezing",3297.74,3322.32,24.5800000000004,"g2.J144xG38"
"128","Leg Showcase + Mounted + Pedipalp Showcase",3322.32,3325.68,3.35999999999967,"g2.J144xG38"
"129","Mounted + Freezing",3325.68,3335.97,10.29,"g2.J144xG38"
"131","Leg Showcase + Mounted + Pedipalp Showcase",3336.02,3351.05,15.0300000000002,"g2.J144xG38"
"132","Mounted + Freezing",3351.05,3355.63,4.57999999999993,"g2.J144xG38"
"134","Leg Showcase + Mounted + Pedipalp Showcase",3355.68,3373.95,18.27,"g2.J144xG38"
"135","Mounted + Freezing",3373.95,3382.82,8.87000000000035,"g2.J144xG38"
"137","Leg Showcase + Mounted + Pedipalp Showcase",3382.86,3406.28,23.4200000000001,"g2.J144xG38"
"138","Mounted + Freezing",3406.28,3408.63,2.34999999999991,"g2.J144xG38"
"140","Leg Showcase + Mounted + Pedipalp Showcase",3408.68,3420.67,11.9900000000002,"g2.J144xG38"
"141","Mounted + Freezing",3420.67,3428.01,7.34000000000015,"g2.J144xG38"
"143","Leg Showcase + Mounted + Pedipalp Showcase",3428.03,3488.62,60.3899999999994,"g2.J144xG38"
"149","Mounted + Freezing",3488.62,3501.19,12.5700000000002,"g2.J144xG38"
"151","Leg Showcase + Mounted + Pedipalp Showcase",3501.2,3509.13,7.93000000000029,"g2.J144xG38"
"152","Mounted + Freezing",3509.13,3511.64,2.50999999999976,"g2.J144xG38"
"154","Leg Showcase + Mounted + Pedipalp Showcase",3511.66,3521.2,9.53999999999996,"g2.J144xG38"
"155","Mounted + Freezing",3521.2,3535.52,14.3200000000002,"g2.J144xG38"
"157","Leg Showcase + Mounted + Pedipalp Showcase",3535.55,3542.48,6.92999999999984,"g2.J144xG38"
"158","Mounted + Freezing",3542.48,3551.13,8.65000000000009,"g2.J144xG38"
"160","Leg Showcase + Mounted + Pedipalp Showcase",3551.14,3561.08,9.94000000000005,"g2.J144xG38"
"161","Mounted + Freezing",3561.08,3564.7,3.61999999999989,"g2.J144xG38"
"163","Leg Showcase + Mounted + Pedipalp Showcase",3564.71,3568.62,3.90999999999985,"g2.J144xG38"
"164","Mounted + Freezing",3568.62,3572.3,3.68000000000029,"g2.J144xG38"
"166","Leg Showcase + Mounted + Pedipalp Showcase",3572.35,3586.22,13.3299999999999,"g2.J144xG38"
"170","Mounted + Freezing",3586.22,3593.05,6.83000000000038,"g2.J144xG38"
"172","Leg Showcase + Mounted + Pedipalp Showcase",3593.08,3596.08,3,"g2.J144xG38"
"173","Mounted + Freezing",3596.08,3608.77,12.6900000000001,"g2.J144xG38"
"175","Leg Showcase + Mounted + Pedipalp Showcase",3608.78,3610.67,1.88999999999987,"g2.J144xG38"
"176","Mounted + Pedipalp Showcase",3610.67,3612.58,1.90999999999985,"g2.J144xG38"
"177","Mounted + Freezing",3612.58,3617.32,4.74000000000024,"g2.J144xG38"
"179","Leg Showcase + Mounted + Pedipalp Showcase",3617.47,3619.93,2.46000000000004,"g2.J144xG38"
"180","Mounted + Freezing",3619.93,3623.69,3.76000000000022,"g2.J144xG38"
"182","Leg Showcase + Mounted + Pedipalp Showcase",3623.74,3627.67,3.93000000000029,"g2.J144xG38"
"183","Mounted + Freezing",3627.67,3638.03,10.3600000000001,"g2.J144xG38"
"185","Leg Showcase + Mounted + Pedipalp Showcase",3638.1,3641.41,3.30999999999995,"g2.J144xG38"
"186","Mounted + Freezing",3641.41,3653.33,11.9200000000001,"g2.J144xG38"
"188","Leg Showcase + Mounted + Pedipalp Showcase",3653.38,3658.87,5.48999999999978,"g2.J144xG38"
"189","Mounted + Freezing",3658.87,3664.92,6.05000000000018,"g2.J144xG38"
"191","Leg Showcase + Mounted + Pedipalp Showcase",3665.92,3668.57,2.65000000000009,"g2.J144xG38"
"192","Mounted + Freezing",3668.57,3675.8,7.23000000000002,"g2.J144xG38"
"194","Leg Showcase + Mounted + Pedipalp Showcase",3675.81,3678.88,3.07000000000016,"g2.J144xG38"
"195","Mounted + Freezing",3678.88,3681.54,2.65999999999985,"g2.J144xG38"
