"","Behaviour","START","STOP","Duration","ID"
"72","Leg Showcase",5809.87,5813.4,3.52999999999975,"g1.H30xH71"
"73","Freezing",5813.4,5847.28,33.8800000000001,"g1.H30xH71"
"74","Leg Showcase",5847.28,5849.85,2.57000000000062,"g1.H30xH71"
"75","Leg Showcase + Pedipalp Showcase",5849.85,5851.52,1.67000000000007,"g1.H30xH71"
"76","Leg Showcase",5851.52,5858.63,7.10999999999967,"g1.H30xH71"
"77","Freezing",5858.63,5860.5,1.86999999999989,"g1.H30xH71"
"78","Leg Showcase",5860.5,5881.84,21.3400000000001,"g1.H30xH71"
"79","Freezing",5881.84,5883.7,1.85999999999967,"g1.H30xH71"
"80","Leg Showcase",5883.7,5887.62,3.92000000000007,"g1.H30xH71"
"81","Freezing",5887.62,5889.46,1.84000000000015,"g1.H30xH71"
"82","Leg Showcase",5889.46,5896.93,7.47000000000025,"g1.H30xH71"
"83","Freezing",5896.93,5900.64,3.71000000000004,"g1.H30xH71"
"84","Leg Showcase",5900.64,5915.05,14.4099999999999,"g1.H30xH71"
"85","Freezing",5915.05,5916.61,1.55999999999949,"g1.H30xH71"
"86","Leg Showcase",5916.61,5922.84,6.23000000000047,"g1.H30xH71"
"87","Freezing",5922.84,5926.78,3.9399999999996,"g1.H30xH71"
"88","Leg Showcase",5926.78,5929.6,2.82000000000062,"g1.H30xH71"
"89","Abdomen Tapping",5929.6,5929.61,0.00999999999930878,"g1.H30xH71"
"90","Leg Showcase",5929.61,5945.35,15.7400000000007,"g1.H30xH71"
"91","Freezing",5945.35,5952.81,7.46000000000004,"g1.H30xH71"
"92","Leg Showcase",5952.81,5965.2,12.3899999999994,"g1.H30xH71"
"93","Freezing",5965.2,5968.09,2.89000000000033,"g1.H30xH71"
"94","Leg Showcase",5968.09,5978.72,10.6300000000001,"g1.H30xH71"
"95","Freezing",5978.72,5980.17,1.44999999999982,"g1.H30xH71"
"96","Leg Showcase",5980.17,5988.37,8.19999999999982,"g1.H30xH71"
"97","Leg Showcase + Pedipalp Showcase",5988.37,5989.53,1.15999999999985,"g1.H30xH71"
"98","Leg Showcase",5989.53,6006.25,16.7200000000003,"g1.H30xH71"
"99","Freezing",6006.25,6019.45,13.1999999999998,"g1.H30xH71"
"100","Leg Showcase",6019.45,6027.79,8.34000000000015,"g1.H30xH71"
"101","Freezing",6027.79,6031.98,4.1899999999996,"g1.H30xH71"
"102","Leg Showcase",6031.98,6039.87,7.89000000000033,"g1.H30xH71"
"103","Retreat",6039.87,6044.45,4.57999999999993,"g1.H30xH71"
"104","Freezing",6044.45,6055.86,11.4099999999999,"g1.H30xH71"
"105","Retreat",6055.86,6058.47,2.61000000000058,"g1.H30xH71"
"106","Freezing",6058.47,6106.87,48.3999999999996,"g1.H30xH71"
"107","Leg Showcase",6106.87,6114.84,7.97000000000025,"g1.H30xH71"
"108","Freezing",6114.84,6117.03,2.1899999999996,"g1.H30xH71"
"109","Leg Showcase",6117.03,6160.61,43.5799999999999,"g1.H30xH71"
"110","Freezing",6160.61,6165.86,5.25,"g1.H30xH71"
"111","Leg Showcase",6165.86,6203.8,37.8400000000001,"g1.H30xH71"
"114","Freezing",6203.8,6207.97,4.17000000000007,"g1.H30xH71"
"115","Leg Showcase",6207.97,6212.77,4.80000000000018,"g1.H30xH71"
"116","Abdomen Tapping",6212.77,6212.78,0.00999999999930878,"g1.H30xH71"
"117","Leg Showcase",6212.78,6240.39,27.6100000000006,"g1.H30xH71"
"118","Freezing",6240.39,6250.71,10.3199999999997,"g1.H30xH71"
"119","Leg Showcase",6250.71,6258.06,7.35000000000036,"g1.H30xH71"
"120","Freezing",6258.06,6267.77,9.71000000000004,"g1.H30xH71"
"121","Leg Showcase",6267.77,6277.64,9.86999999999989,"g1.H30xH71"
"122","Freezing",6277.64,6321.88,44.2399999999998,"g1.H30xH71"
"123","Abdomen Tapping",6321.88,6321.89,0.0100000000002183,"g1.H30xH71"
"125","Leg Showcase",6321.93,6371.17,49.2399999999998,"g1.H30xH71"
"126","Freezing",6371.17,6373.23,2.05999999999949,"g1.H30xH71"
"127","Leg Showcase",6373.23,6378.64,5.41000000000076,"g1.H30xH71"
"128","Freezing",6378.64,6392.64,14,"g1.H30xH71"
"129","Leg Showcase",6392.64,6397.39,4.75,"g1.H30xH71"
"130","Freezing",6397.39,6429.31,31.9200000000001,"g1.H30xH71"
"131","Leg Showcase",6429.31,6435.53,6.21999999999935,"g1.H30xH71"
"132","Freezing",6435.53,6454.14,18.6100000000006,"g1.H30xH71"
"133","Abdomen Tapping",6454.14,6454.15,0.00999999999930878,"g1.H30xH71"
"134","Freezing",6454.15,6469.35,15.2000000000007,"g1.H30xH71"
"135","Leg Showcase",6469.35,6473.34,3.98999999999978,"g1.H30xH71"
"136","Freezing",6473.34,6481.7,8.35999999999967,"g1.H30xH71"
"137","Leg Showcase",6481.7,6487.04,5.34000000000015,"g1.H30xH71"
"138","Freezing",6487.04,6489.86,2.81999999999971,"g1.H30xH71"
"139","Leg Showcase",6489.86,6490.91,1.05000000000018,"g1.H30xH71"
"140","Leg Showcase + Pedipalp Showcase",6490.91,6496.26,5.35000000000036,"g1.H30xH71"
"141","Freezing",6496.26,6504.42,8.15999999999985,"g1.H30xH71"
"143","Leg Showcase + Pedipalp Showcase",6504.47,6512.84,8.36999999999989,"g1.H30xH71"
"144","Leg Showcase",6512.84,6516.8,3.96000000000004,"g1.H30xH71"
"145","Leg Showcase + Pedipalp Showcase",6516.8,6528.3,11.5,"g1.H30xH71"
"146","Leg Showcase",6528.3,6536.35,8.05000000000018,"g1.H30xH71"
"147","Leg Showcase + Pedipalp Showcase",6536.35,6545.75,9.39999999999964,"g1.H30xH71"
"148","Abdomen Tapping",6545.75,6545.76,0.0100000000002183,"g1.H30xH71"
"150","Leg Showcase",6545.86,6596.38,50.5200000000004,"g1.H30xH71"
"151","Abdomen Tapping",6596.38,6596.39,0.0100000000002183,"g1.H30xH71"
"155","Freezing",6596.62,6624.36,27.7399999999998,"g1.H30xH71"
"156","Abdomen Tapping",6624.36,6624.37,0.0100000000002183,"g1.H30xH71"
"164","Leg Showcase",6625.18,6661.47,36.29,"g1.H30xH71"
"170","Freezing",6662.02,6710.1,48.0799999999999,"g1.H30xH71"
"176","Mounting.Start",6710.49,6710.5,0.0100000000002183,"g1.H30xH71"
"178","Mounted + Freezing",6710.54,6785.17,74.6300000000001,"g1.H30xH71"
"180","Leg Showcase + Mounted + Pedipalp Showcase",6785.21,6789.64,4.43000000000029,"g1.H30xH71"
"181","Mounted + Freezing",6789.64,6803.74,14.0999999999995,"g1.H30xH71"
"183","Leg Showcase + Mounted + Pedipalp Showcase",6803.79,6807.24,3.44999999999982,"g1.H30xH71"
"184","Mounted + Freezing",6807.24,6818.39,11.1500000000005,"g1.H30xH71"
"186","Leg Showcase + Mounted + Pedipalp Showcase",6818.44,6821.86,3.42000000000007,"g1.H30xH71"
"187","Mounted + Freezing",6821.86,6834.55,12.6900000000005,"g1.H30xH71"
"189","Leg Showcase + Mounted + Pedipalp Showcase",6834.58,6838.55,3.97000000000025,"g1.H30xH71"
"190","Mounted + Freezing",6838.55,6851.57,13.0199999999995,"g1.H30xH71"
"192","Leg Showcase + Mounted + Pedipalp Showcase",6851.67,6857.37,5.69999999999982,"g1.H30xH71"
"193","Mounted + Freezing",6857.37,6862.92,5.55000000000018,"g1.H30xH71"
"195","Leg Showcase + Mounted + Pedipalp Showcase",6862.95,6867.3,4.35000000000036,"g1.H30xH71"
"198","Retreat",6867.34,6869.7,2.35999999999967,"g1.H30xH71"
