"","Behavior 0","Behavior 1","Mating ID"
"159","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"160","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"161","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"162","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"163","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"164","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"165","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"166","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"167","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"168","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"169","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"170","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"171","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"172","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"173","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"174","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G26xJ203"
"175","Leg Showcase + Mounted","Mounted + Freezing","g1.G26xJ203"
"176","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"177","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G26xJ203"
"178","Leg Showcase + Mounted","Mounted + Freezing","g1.G26xJ203"
"179","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"180","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"181","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"182","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"183","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"184","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"185","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"186","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"187","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"188","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"189","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"190","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"191","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"192","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"193","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"194","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"195","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"196","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"197","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"198","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"199","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"200","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G26xJ203"
"201","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G26xJ203"
"202","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G26xJ203"
"203","Leg Showcase + Mounted","Retreat","g1.G26xJ203"
"204","Courtship.Start","Leg Showcase","g1.G30xJ210"
"205","Leg Showcase","Freezing","g1.G30xJ210"
"206","Freezing","Leg Showcase","g1.G30xJ210"
"207","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"208","Leg Showcase + Pedipalp Showcase","Freezing","g1.G30xJ210"
"209","Freezing","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"210","Leg Showcase + Pedipalp Showcase","Freezing","g1.G30xJ210"
"211","Freezing","Abdomen Tapping","g1.G30xJ210"
"212","Abdomen Tapping","Freezing","g1.G30xJ210"
"213","Freezing","Leg Showcase","g1.G30xJ210"
"214","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"215","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"216","Leg Showcase","Abdomen Tapping","g1.G30xJ210"
"217","Abdomen Tapping","Leg Showcase","g1.G30xJ210"
"218","Leg Showcase","Abdomen Tapping","g1.G30xJ210"
"219","Abdomen Tapping","Leg Showcase","g1.G30xJ210"
"220","Leg Showcase","Freezing","g1.G30xJ210"
"221","Freezing","Leg Showcase","g1.G30xJ210"
"222","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"223","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"224","Leg Showcase","Freezing","g1.G30xJ210"
"225","Freezing","Leg Showcase","g1.G30xJ210"
"226","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"227","Leg Showcase + Pedipalp Showcase","Abdomen Tapping","g1.G30xJ210"
"228","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"229","Leg Showcase + Pedipalp Showcase","Abdomen Tapping","g1.G30xJ210"
"230","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"231","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"232","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"233","Leg Showcase + Pedipalp Showcase","Abdomen Tapping","g1.G30xJ210"
"234","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"235","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"236","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"237","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"238","Leg Showcase","Freezing","g1.G30xJ210"
"239","Freezing","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"240","Leg Showcase + Pedipalp Showcase","Abdomen Tapping","g1.G30xJ210"
"241","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"242","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"243","Leg Showcase","Freezing","g1.G30xJ210"
"244","Freezing","Leg Showcase","g1.G30xJ210"
"245","Leg Showcase","Freezing","g1.G30xJ210"
"246","Freezing","Abdomen Tapping","g1.G30xJ210"
"247","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"248","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"249","Leg Showcase","Freezing","g1.G30xJ210"
"250","Freezing","Abdomen Tapping","g1.G30xJ210"
"251","Abdomen Tapping","Freezing","g1.G30xJ210"
"252","Freezing","Leg Showcase","g1.G30xJ210"
"253","Leg Showcase","Freezing","g1.G30xJ210"
"254","Freezing","Leg Showcase","g1.G30xJ210"
"255","Leg Showcase","Freezing","g1.G30xJ210"
"256","Freezing","Pedipalp Showcase","g1.G30xJ210"
"257","Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"258","Leg Showcase","Freezing","g1.G30xJ210"
"259","Freezing","Abdomen Tapping","g1.G30xJ210"
"260","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"261","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"262","Leg Showcase","Freezing","g1.G30xJ210"
"263","Freezing","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"264","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.G30xJ210"
"265","Leg Showcase","Freezing","g1.G30xJ210"
"266","Freezing","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"267","Leg Showcase + Pedipalp Showcase","Freezing","g1.G30xJ210"
"268","Freezing","Leg Showcase + Pedipalp Showcase","g1.G30xJ210"
"269","Leg Showcase + Pedipalp Showcase","Freezing","g1.G30xJ210"
"270","Freezing","Mounting.Start","g1.G30xJ210"
"271","Mounting.Start","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"272","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G30xJ210"
"273","Leg Showcase + Mounted","Mounted + Freezing","g1.G30xJ210"
"274","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"275","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"276","Mounted + Freezing","Leg Showcase + Mounted","g1.G30xJ210"
"277","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"278","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"279","Mounted + Freezing","Leg Showcase + Mounted","g1.G30xJ210"
"280","Leg Showcase + Mounted","Mounted + Freezing","g1.G30xJ210"
"281","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"282","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"283","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"284","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"285","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"286","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"287","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"288","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"289","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"290","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"291","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"292","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"293","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"294","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"295","Mounted + Freezing","Leg Showcase + Mounted","g1.G30xJ210"
"296","Leg Showcase + Mounted","Mounted + Freezing","g1.G30xJ210"
"297","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"298","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.G30xJ210"
"299","Leg Showcase + Mounted","Mounted + Freezing","g1.G30xJ210"
"300","Mounted + Freezing","Leg Showcase + Mounted","g1.G30xJ210"
"301","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"302","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"303","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"304","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"305","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"306","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"307","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"308","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"309","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"310","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"311","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"312","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"313","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"314","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"315","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"316","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"317","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"318","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"319","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"320","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"321","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"322","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"323","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"324","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"325","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"326","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"327","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"328","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"329","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"330","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"331","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"332","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"333","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"334","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"335","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"336","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"337","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"338","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"339","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"340","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"341","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"342","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"343","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"344","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"345","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"346","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"347","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"348","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"349","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"350","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"351","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"352","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"353","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"354","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"355","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"356","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
"357","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.G30xJ210"
"358","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.G30xJ210"
